设备号,统计时间,用户号,频道,回看开始时间,回看结束时间,回看时长.时.
11254,20170727,11026,中央5台-高清,2017/7/27 20:56,2017/7/27 21:41,0.7389
11254,20170731,11026,中央5台-高清,2017/7/31 21:45,2017/7/31 22:32,0.5486
11254,20170731,11026,中央5台-高清,2017/7/31 21:45,2017/7/31 22:32,0.2336
11254,20170731,11026,中央5台-高清,2017/7/31 22:35,2017/7/31 22:42,0.1239
11254,20170731,11026,中央5台-高清,2017/7/31 22:45,2017/7/31 22:46,0.0214
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,0.7022
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,0.0911
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,2
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,2
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,2
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,2
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,2
11254,20170805,11026,翡翠台,2017/8/4 23:17,2017/8/5 12:05,2
11254,20170817,11026,广东体育-高清,2017/8/17 21:49,2017/8/17 21:51,0.0458
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,2
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,2
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,2
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,0.4361
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,1.7122
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,2
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,2
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,2
11254,20170826,11026,翡翠台,2017/8/25 23:33,2017/8/26 15:42,2
11254,20170827,11026,中央5台-高清,2017/8/27 11:26,2017/8/27 12:04,0.0706
11254,20170827,11026,中央5台-高清,2017/8/27 11:26,2017/8/27 12:04,0.5506
11254,20170909,11026,江苏卫视-高清,2017/9/9 22:00,2017/9/9 23:57,1.94
11254,20170909,11026,CCTV5+体育赛事,2017/9/9 20:35,2017/9/9 21:38,1.0544
11254,20170909,11026,CCTV5+体育赛事,2017/9/9 20:32,2017/9/9 20:35,0.0358
11254,20170910,11026,广东体育-高清,2017/9/10 0:01,2017/9/10 10:14,0.2414
11254,20170910,11026,广东体育-高清,2017/9/10 0:01,2017/9/10 10:14,2
11254,20170910,11026,广东体育-高清,2017/9/10 0:01,2017/9/10 10:14,2
11254,20170910,11026,广东体育-高清,2017/9/10 0:01,2017/9/10 10:14,2
11254,20170910,11026,广东体育-高清,2017/9/10 0:01,2017/9/10 10:14,2
11254,20170910,11026,广东体育-高清,2017/9/10 0:01,2017/9/10 10:14,1.9828
11254,20170911,11026,广州电视,2017/9/11 20:22,2017/9/11 20:28,0.0967
11254,20170911,11026,广东公共,2017/9/11 20:28,2017/9/11 20:33,0.0894
11254,20170911,11026,广州电视,2017/9/11 20:02,2017/9/11 20:22,0.3375
11254,20170913,11026,中央5台-高清,2017/9/13 20:27,2017/9/13 20:40,0.2167
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,1.4264
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,1.6886
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170915,11026,中央5台-高清,2017/9/14 22:34,2017/9/15 19:41,2
11254,20170916,11026,深圳卫视-高清,2017/9/16 21:50,2017/9/16 23:12,0.16
11254,20170916,11026,深圳卫视-高清,2017/9/16 21:50,2017/9/16 23:12,1.2075
11254,20170922,11026,翡翠台,2017/9/22 23:06,2017/9/22 23:51,0.7561
11254,20170923,11026,浙江卫视-高清,2017/9/23 11:58,2017/9/23 16:10,0.1714
11254,20170923,11026,浙江卫视-高清,2017/9/23 11:58,2017/9/23 16:10,2
11254,20170923,11026,浙江卫视-高清,2017/9/23 11:58,2017/9/23 16:10,2
11254,20170923,11026,浙江卫视-高清,2017/9/23 11:58,2017/9/23 16:10,0.0289
11254,20170923,11026,翡翠台,2017/9/22 23:51,2017/9/23 0:38,0.1392
11254,20170923,11026,翡翠台,2017/9/22 23:51,2017/9/23 0:38,0.6481
11255,20170923,10152,MTV,2017/9/23 22:55,2017/9/23 22:57,0.0258
11255,20170923,10152,MTV,2017/9/23 22:57,2017/9/23 23:01,0.0719
11255,20170923,10152,MTV,2017/9/23 22:49,2017/9/23 22:54,0.0869
11255,20170923,10152,MTV,2017/9/23 23:02,2017/9/23 23:05,0.0589
11255,20170923,10152,MTV,2017/9/23 23:14,2017/9/23 23:17,0.0428
11255,20170923,10152,MTV,2017/9/23 23:05,2017/9/23 23:11,0.1011
11258,20170917,11260,东方卫视-高清,2017/9/17 12:01,2017/9/17 12:04,0.0475
11258,20170917,11260,东方卫视-高清,2017/9/17 11:48,2017/9/17 12:01,0.185
11258,20170917,11260,东方卫视-高清,2017/9/17 11:48,2017/9/17 12:01,0.0286
11258,20170918,11260,东方卫视-高清,2017/9/18 13:06,2017/9/18 13:14,0.1489
11258,20170918,11260,东方卫视-高清,2017/9/18 12:22,2017/9/18 13:05,0.72
11258,20170920,11260,东方卫视-高清,2017/9/20 13:55,2017/9/20 20:34,0.5817
11258,20170920,11260,东方卫视-高清,2017/9/20 13:55,2017/9/20 20:34,2
11258,20170920,11260,东方卫视-高清,2017/9/20 13:55,2017/9/20 20:34,2
11258,20170920,11260,东方卫视-高清,2017/9/20 13:55,2017/9/20 20:34,2
11258,20170920,11260,东方卫视-高清,2017/9/20 13:55,2017/9/20 20:34,0.0694
11258,20170920,11260,东方卫视-高清,2017/9/20 13:02,2017/9/20 13:55,0.8897
11258,20170920,11260,东方卫视-高清,2017/9/20 12:21,2017/9/20 13:02,0.6856
11258,20170930,11260,东方卫视-高清,2017/9/30 12:03,2017/9/30 12:46,0.7156
11258,20170930,11260,东方卫视-高清,2017/9/30 11:27,2017/9/30 12:03,0.0581
11258,20170930,11260,东方卫视-高清,2017/9/30 11:27,2017/9/30 12:03,0.5433
11259,20170709,10107,中央6台-高清,2017/7/9 14:28,2017/7/9 14:32,0.0722
11259,20170709,10107,中央6台-高清,2017/7/9 14:32,2017/7/9 14:41,0.1433
11259,20170709,10107,中央6台-高清,2017/7/9 14:41,2017/7/9 15:22,0.6786
11259,20170709,10107,中央6台-高清,2017/7/9 12:34,2017/7/9 14:28,0.4739
11259,20170709,10107,中央6台-高清,2017/7/9 12:34,2017/7/9 14:28,1.4311
11259,20170709,10107,中央6台-高清,2017/7/9 12:33,2017/7/9 12:34,0.0194
11259,20170709,10107,中央6台-高清,2017/7/9 11:57,2017/7/9 12:33,0.5503
11259,20170709,10107,中央6台-高清,2017/7/9 11:57,2017/7/9 12:33,0.0397
11259,20170709,10107,浙江卫视-高清,2017/7/9 2:50,2017/7/9 2:55,0.0967
11259,20170709,10107,广州新闻,2017/7/9 0:27,2017/7/9 0:31,0.0706
11259,20170709,10107,广州新闻,2017/7/9 0:31,2017/7/9 1:11,0.6761
11259,20170709,10107,浙江卫视-高清,2017/7/9 1:14,2017/7/9 2:50,0.8339
11259,20170709,10107,浙江卫视-高清,2017/7/9 1:14,2017/7/9 2:50,0.7542
11259,20170709,10107,广州新闻,2017/7/8 23:44,2017/7/9 0:27,0.2542
11259,20170709,10107,广州新闻,2017/7/8 23:44,2017/7/9 0:27,0.4531
11259,20170711,10107,广州新闻,2017/7/11 23:00,2017/7/11 23:42,0.7
11259,20170712,10107,广州新闻,2017/7/11 23:43,2017/7/12 0:44,0.2778
11259,20170712,10107,广州新闻,2017/7/11 23:43,2017/7/12 0:44,0.7358
11259,20170718,10107,东方卫视-高清,2017/7/18 21:43,2017/7/18 22:23,0.3917
11259,20170718,10107,东方卫视-高清,2017/7/18 21:43,2017/7/18 22:23,0.2742
11259,20170718,10107,东方卫视-高清,2017/7/18 20:57,2017/7/18 21:43,0.7611
11259,20170718,10107,东方卫视-高清,2017/7/18 20:35,2017/7/18 20:57,0.3642
11259,20170721,10107,东方卫视-高清,2017/7/21 0:18,2017/7/21 0:59,0.6842
11259,20170721,10107,东方卫视-高清,2017/7/21 0:16,2017/7/21 0:18,0.0269
11259,20170721,10107,东方卫视-高清,2017/7/21 0:59,2017/7/21 1:01,0.0394
11259,20170721,10107,东方卫视-高清,2017/7/20 23:37,2017/7/21 0:16,0.3772
11259,20170721,10107,东方卫视-高清,2017/7/20 23:37,2017/7/21 0:16,0.2742
11259,20170722,10107,东方卫视-高清,2017/7/22 0:41,2017/7/22 1:22,0.6756
11259,20170803,10107,广州新闻,2017/8/3 23:14,2017/8/3 23:54,0.6625
11259,20170804,10107,广州新闻,2017/8/3 23:54,2017/8/4 0:34,0.0908
11259,20170804,10107,广州新闻,2017/8/3 23:54,2017/8/4 0:34,0.5744
11259,20170820,10107,广州新闻,2017/8/20 0:33,2017/8/20 1:15,0.6992
11259,20170829,10107,翡翠台,2017/8/29 0:53,2017/8/29 1:40,0.7906
11259,20170829,10107,翡翠台,2017/8/29 0:08,2017/8/29 0:53,0.7486
11259,20170829,10107,翡翠台,2017/8/28 23:25,2017/8/29 0:08,0.5806
11259,20170829,10107,翡翠台,2017/8/28 23:25,2017/8/29 0:08,0.1436
11259,20170914,10107,翡翠台,2017/9/13 23:36,2017/9/14 0:21,0.3958
11259,20170914,10107,翡翠台,2017/9/13 23:36,2017/9/14 0:21,0.3525
11259,20170915,10107,浙江卫视-高清,2017/9/15 23:13,2017/9/15 23:33,0.3358
11259,20170916,10107,浙江卫视-高清,2017/9/15 23:33,2017/9/16 0:06,0.4367
11259,20170916,10107,浙江卫视-高清,2017/9/15 23:33,2017/9/16 0:06,0.1078
11259,20170917,10107,湖南卫视-高清,2017/9/17 18:28,2017/9/17 19:34,1.0997
11259,20170922,10107,翡翠台,2017/9/22 20:09,2017/9/22 20:55,0.7667
11259,20170922,10107,翡翠台,2017/9/22 19:25,2017/9/22 20:08,0.1461
11259,20170922,10107,翡翠台,2017/9/22 19:25,2017/9/22 20:08,0.5669
11259,20170923,10107,翡翠台,2017/9/23 20:27,2017/9/23 21:10,0.7111
11259,20170923,10107,翡翠台,2017/9/23 19:41,2017/9/23 20:27,0.4572
11259,20170923,10107,翡翠台,2017/9/23 19:41,2017/9/23 20:27,0.3039
11259,20170923,10107,翡翠台,2017/9/23 18:56,2017/9/23 19:41,0.7478
11259,20170927,10107,江苏卫视-高清,2017/9/27 0:25,2017/9/27 0:28,0.0364
11259,20170927,10107,江苏卫视-高清,2017/9/26 23:40,2017/9/27 0:25,0.3317
11259,20170927,10107,江苏卫视-高清,2017/9/26 23:40,2017/9/27 0:25,0.4306
11261,20170702,10498,安徽卫视-高清,2017/7/2 20:04,2017/7/2 20:06,0.0186
11261,20170722,10498,浙江卫视-高清,2017/7/22 15:12,2017/7/22 15:17,0.0872
11261,20170722,10498,浙江卫视-高清,2017/7/22 13:01,2017/7/22 13:34,0.5403
11261,20170722,10498,浙江卫视-高清,2017/7/22 13:34,2017/7/22 15:12,1.2047
11261,20170722,10498,浙江卫视-高清,2017/7/22 13:34,2017/7/22 15:12,0.4278
11261,20170722,10498,浙江卫视-高清,2017/7/22 12:57,2017/7/22 13:01,0.0794
11261,20170730,10498,湖南卫视-高清,2017/7/30 17:43,2017/7/30 17:47,0.0531
11261,20170730,10498,湖南卫视-高清,2017/7/30 17:47,2017/7/30 18:56,0.9456
11261,20170730,10498,湖南卫视-高清,2017/7/30 17:47,2017/7/30 18:56,0.2017
11261,20170801,10498,安徽卫视-高清,2017/8/1 18:06,2017/8/1 19:18,1.1944
11261,20170801,10498,安徽卫视-高清,2017/8/1 17:23,2017/8/1 18:06,0.1089
11261,20170801,10498,安徽卫视-高清,2017/8/1 17:23,2017/8/1 18:06,0.6167
11261,20170802,10498,中央1台-高清,2017/8/2 17:22,2017/8/2 18:59,0.9836
11261,20170802,10498,中央1台-高清,2017/8/2 17:22,2017/8/2 18:59,0.6236
11261,20170804,10498,安徽卫视-高清,2017/8/4 8:16,2017/8/4 9:07,0.8478
11261,20170804,10498,中央1台-高清,2017/8/4 11:39,2017/8/4 11:57,0.2919
11261,20170804,10498,中央1台-高清,2017/8/4 11:36,2017/8/4 11:39,0.0508
11261,20170804,10498,安徽卫视-高清,2017/8/4 9:07,2017/8/4 9:08,0.0181
11261,20170804,10498,安徽卫视-高清,2017/8/4 9:08,2017/8/4 9:52,0.7358
11261,20170807,10498,安徽卫视-高清,2017/8/7 12:06,2017/8/7 12:40,0.5775
11261,20170807,10498,安徽卫视-高清,2017/8/7 11:14,2017/8/7 12:06,0.1017
11261,20170807,10498,安徽卫视-高清,2017/8/7 11:14,2017/8/7 12:06,0.7642
11261,20170807,10498,安徽卫视-高清,2017/8/7 10:35,2017/8/7 10:39,0.0656
11261,20170807,10498,安徽卫视-高清,2017/8/7 10:39,2017/8/7 11:14,0.5797
11261,20170807,10498,安徽卫视-高清,2017/8/7 10:34,2017/8/7 10:35,0.0175
11261,20170807,10498,安徽卫视-高清,2017/8/7 9:33,2017/8/7 10:04,0.0789
11261,20170807,10498,安徽卫视-高清,2017/8/7 9:33,2017/8/7 10:04,0.4336
11261,20170807,10498,安徽卫视-高清,2017/8/7 10:04,2017/8/7 10:34,0.4961
11261,20170807,10498,安徽卫视-高清,2017/8/7 8:49,2017/8/7 9:33,0.7356
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,2
11261,20170808,10498,安徽卫视-高清,2017/8/8 10:38,2017/8/8 20:12,0.2147
11261,20170808,10498,安徽卫视-高清,2017/8/8 10:38,2017/8/8 20:12,2
11261,20170808,10498,安徽卫视-高清,2017/8/8 10:38,2017/8/8 20:12,2
11261,20170808,10498,安徽卫视-高清,2017/8/8 10:38,2017/8/8 20:12,2
11261,20170808,10498,安徽卫视-高清,2017/8/8 10:38,2017/8/8 20:12,2
11261,20170808,10498,安徽卫视-高清,2017/8/8 10:38,2017/8/8 20:12,1.3514
11261,20170808,10498,安徽卫视-高清,2017/8/8 9:35,2017/8/8 10:17,0.2861
11261,20170808,10498,安徽卫视-高清,2017/8/8 9:35,2017/8/8 10:17,0.4142
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,2
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,2
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,2
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,1.3089
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,1.5689
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,2
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,2
11261,20170808,10498,中央10台-高清,2017/8/7 16:41,2017/8/8 9:34,2
11261,20170809,10498,北京卫视-高清,2017/8/9 18:13,2017/8/9 19:21,1.1328
11261,20170809,10498,北京卫视-高清,2017/8/9 17:13,2017/8/9 17:51,0.645
11261,20170809,10498,北京卫视-高清,2017/8/9 17:51,2017/8/9 18:13,0.2247
11261,20170809,10498,北京卫视-高清,2017/8/9 17:51,2017/8/9 18:13,0.1381
11261,20170809,10498,北京卫视-高清,2017/8/9 16:21,2017/8/9 17:12,0.8511
11261,20170809,10498,北京卫视-高清,2017/8/9 15:24,2017/8/9 16:21,0.3553
11261,20170809,10498,北京卫视-高清,2017/8/9 15:24,2017/8/9 16:21,0.5869
11261,20170809,10498,北京卫视-高清,2017/8/9 15:21,2017/8/9 15:24,0.0542
11261,20170810,10498,北京卫视-高清,2017/8/10 9:31,2017/8/10 9:33,0.0464
11261,20170810,10498,北京卫视-高清,2017/8/10 9:28,2017/8/10 9:30,0.0364
11261,20170810,10498,北京卫视-高清,2017/8/10 8:35,2017/8/10 9:28,0.8719
11261,20170812,10498,浙江卫视-高清,2017/8/12 13:39,2017/8/12 13:49,0.1742
11261,20170812,10498,浙江卫视-高清,2017/8/12 11:56,2017/8/12 13:38,1.6439
11261,20170812,10498,浙江卫视-高清,2017/8/12 11:56,2017/8/12 13:38,0.0603
11261,20170816,10498,安徽卫视-高清,2017/8/16 16:34,2017/8/16 16:35,0.0169
11261,20170816,10498,安徽卫视-高清,2017/8/16 16:35,2017/8/16 16:36,0.0189
11261,20170818,10498,湖南卫视-高清,2017/8/18 20:05,2017/8/18 20:16,0.1881
11261,20170818,10498,北京卫视-高清,2017/8/18 17:13,2017/8/18 18:39,0.6594
11261,20170818,10498,北京卫视-高清,2017/8/18 17:13,2017/8/18 18:39,0.7825
11261,20170818,10498,湖南卫视-高清,2017/8/18 18:40,2017/8/18 20:05,0.0864
11261,20170818,10498,湖南卫视-高清,2017/8/18 18:40,2017/8/18 20:05,1.3183
11261,20170818,10498,北京卫视-高清,2017/8/18 16:03,2017/8/18 16:06,0.0383
11261,20170818,10498,北京卫视-高清,2017/8/18 16:07,2017/8/18 16:08,0.0217
11261,20170818,10498,北京卫视-高清,2017/8/18 16:09,2017/8/18 16:22,0.2194
11261,20170818,10498,北京卫视-高清,2017/8/18 16:02,2017/8/18 16:03,0.0219
11261,20170818,10498,北京卫视-高清,2017/8/18 16:36,2017/8/18 17:12,0.5986
11261,20170818,10498,北京卫视-高清,2017/8/18 16:22,2017/8/18 16:36,0.2369
11261,20170818,10498,安徽卫视-高清,2017/8/18 15:19,2017/8/18 16:01,0.0219
11261,20170818,10498,安徽卫视-高清,2017/8/18 15:19,2017/8/18 16:01,0.6722
11261,20170818,10498,安徽卫视-高清,2017/8/18 9:51,2017/8/18 9:52,0.0208
11261,20170818,10498,安徽卫视-高清,2017/8/18 9:53,2017/8/18 10:23,0.3997
11261,20170818,10498,安徽卫视-高清,2017/8/18 9:53,2017/8/18 10:23,0.1167
11261,20170818,10498,安徽卫视-高清,2017/8/18 9:48,2017/8/18 9:50,0.0308
11261,20170818,10498,安徽卫视-高清,2017/8/18 10:23,2017/8/18 11:20,0.9381
11261,20170818,10498,安徽卫视-高清,2017/8/18 11:20,2017/8/18 15:19,1.3258
11261,20170818,10498,安徽卫视-高清,2017/8/18 11:20,2017/8/18 15:19,2
11261,20170818,10498,安徽卫视-高清,2017/8/18 11:20,2017/8/18 15:19,0.6564
11261,20170820,10498,北京卫视-高清,2017/8/20 20:37,2017/8/20 20:52,0.2578
11261,20170820,10498,北京卫视-高清,2017/8/20 19:05,2017/8/20 19:06,0.0189
11261,20170820,10498,北京卫视-高清,2017/8/20 21:27,2017/8/20 21:29,0.0206
11261,20170820,10498,北京卫视-高清,2017/8/20 19:04,2017/8/20 19:05,0.0167
11261,20170820,10498,北京卫视-高清,2017/8/20 19:06,2017/8/20 19:44,0.6292
11261,20170820,10498,北京卫视-高清,2017/8/20 18:37,2017/8/20 19:04,0.4467
11261,20170820,10498,北京卫视-高清,2017/8/20 19:49,2017/8/20 20:37,0.6181
11261,20170820,10498,北京卫视-高清,2017/8/20 19:49,2017/8/20 20:37,0.1711
11261,20170820,10498,北京卫视-高清,2017/8/20 17:46,2017/8/20 18:36,0.6156
11261,20170820,10498,北京卫视-高清,2017/8/20 17:46,2017/8/20 18:36,0.2206
11261,20170820,10498,北京卫视-高清,2017/8/20 17:27,2017/8/20 17:36,0.1644
11261,20170820,10498,湖南卫视-高清,2017/8/20 16:59,2017/8/20 17:03,0.0697
11261,20170820,10498,北京卫视-高清,2017/8/20 17:39,2017/8/20 17:40,0.0172
11261,20170820,10498,北京卫视-高清,2017/8/20 17:40,2017/8/20 17:42,0.0417
11261,20170820,10498,北京卫视-高清,2017/8/20 17:22,2017/8/20 17:25,0.0414
11261,20170820,10498,北京卫视-高清,2017/8/20 17:37,2017/8/20 17:38,0.0178
11261,20170820,10498,浙江卫视-高清,2017/8/20 15:01,2017/8/20 15:14,0.2133
11261,20170820,10498,湖南卫视-高清,2017/8/20 15:14,2017/8/20 15:23,0.1431
11261,20170820,10498,湖南卫视-高清,2017/8/20 15:23,2017/8/20 16:59,0.9889
11261,20170820,10498,湖南卫视-高清,2017/8/20 15:23,2017/8/20 16:59,0.6156
11261,20170820,10498,浙江卫视-高清,2017/8/20 13:17,2017/8/20 15:01,1.0264
11261,20170820,10498,浙江卫视-高清,2017/8/20 13:17,2017/8/20 15:01,0.7047
11261,20170820,10498,北京卫视-高清,2017/8/20 12:48,2017/8/20 13:15,0.4561
11261,20170820,10498,北京卫视-高清,2017/8/20 11:36,2017/8/20 12:05,0.0911
11261,20170820,10498,北京卫视-高清,2017/8/20 11:36,2017/8/20 12:05,0.3881
11261,20170820,10498,北京卫视-高清,2017/8/20 12:05,2017/8/20 12:48,0.7125
11261,20170820,10498,北京卫视-高清,2017/8/20 10:15,2017/8/20 10:16,0.0261
11261,20170820,10498,北京卫视-高清,2017/8/20 10:17,2017/8/20 11:06,0.8206
11261,20170820,10498,北京卫视-高清,2017/8/20 11:06,2017/8/20 11:08,0.0286
11261,20170820,10498,北京卫视-高清,2017/8/20 11:08,2017/8/20 11:36,0.4767
11261,20170820,10498,北京卫视-高清,2017/8/20 9:28,2017/8/20 10:01,0.0225
11261,20170820,10498,北京卫视-高清,2017/8/20 9:28,2017/8/20 10:01,0.5306
11261,20170820,10498,北京卫视-高清,2017/8/20 10:01,2017/8/20 10:15,0.2294
11261,20170820,10498,北京卫视-高清,2017/8/19 22:56,2017/8/20 9:28,1.0519
11261,20170820,10498,北京卫视-高清,2017/8/19 22:56,2017/8/20 9:28,1.4681
11261,20170820,10498,北京卫视-高清,2017/8/19 22:56,2017/8/20 9:28,2
11261,20170820,10498,北京卫视-高清,2017/8/19 22:56,2017/8/20 9:28,2
11261,20170820,10498,北京卫视-高清,2017/8/19 22:56,2017/8/20 9:28,2
11261,20170820,10498,北京卫视-高清,2017/8/19 22:56,2017/8/20 9:28,2
11261,20170820,10498,北京卫视-高清,2017/8/20 21:30,2017/8/20 22:12,0.2153
11261,20170820,10498,北京卫视-高清,2017/8/20 21:30,2017/8/20 22:12,0.4944
11261,20170820,10498,北京卫视-高清,2017/8/20 20:52,2017/8/20 21:27,0.5858
11261,20170821,10498,北京卫视-高清,2017/8/21 10:12,2017/8/21 10:54,0.7072
11261,20170821,10498,北京卫视-高清,2017/8/21 9:16,2017/8/21 10:12,0.2025
11261,20170821,10498,北京卫视-高清,2017/8/21 9:16,2017/8/21 10:12,0.7297
11261,20170821,10498,北京卫视-高清,2017/8/21 8:27,2017/8/21 9:15,0.7986
11261,20170821,10498,北京卫视-高清,2017/8/20 22:14,2017/8/21 8:27,1.7642
11261,20170821,10498,北京卫视-高清,2017/8/20 22:14,2017/8/21 8:27,0.4606
11261,20170821,10498,北京卫视-高清,2017/8/20 22:14,2017/8/21 8:27,2
11261,20170821,10498,北京卫视-高清,2017/8/20 22:14,2017/8/21 8:27,2
11261,20170821,10498,北京卫视-高清,2017/8/20 22:14,2017/8/21 8:27,2
11261,20170821,10498,北京卫视-高清,2017/8/20 22:14,2017/8/21 8:27,2
11261,20170827,10498,浙江卫视-高清,2017/8/27 20:47,2017/8/27 20:49,0.0286
11261,20170827,10498,浙江卫视-高清,2017/8/27 20:49,2017/8/27 20:50,0.0244
11261,20170827,10498,浙江卫视-高清,2017/8/27 20:19,2017/8/27 20:47,0.455
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/28 19:08,2017/8/28 19:54,0.7611
11261,20170828,10498,浙江卫视-高清,2017/8/28 18:52,2017/8/28 19:01,0.1486
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,1.1017
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,0.8661
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170828,10498,浙江卫视-高清,2017/8/27 20:53,2017/8/28 18:51,2
11261,20170902,10498,中央1台-高清,2017/9/2 19:45,2017/9/2 21:02,1.045
11261,20170902,10498,中央1台-高清,2017/9/2 19:45,2017/9/2 21:02,0.2336
11261,20170903,10498,浙江卫视-高清,2017/9/3 18:47,2017/9/3 18:55,0.1286
11261,20170903,10498,浙江卫视-高清,2017/9/3 18:31,2017/9/3 18:47,0.2767
11261,20170903,10498,浙江卫视-高清,2017/9/3 17:52,2017/9/3 18:31,0.5192
11261,20170903,10498,浙江卫视-高清,2017/9/3 17:52,2017/9/3 18:31,0.1217
11261,20170903,10498,浙江卫视-高清,2017/9/3 17:38,2017/9/3 17:52,0.2367
11261,20170904,10498,中央1台-高清,2017/9/4 18:55,2017/9/4 19:00,0.0803
11261,20170909,10498,中央5台-高清,2017/9/9 17:59,2017/9/9 19:58,1.9794
11261,20170909,10498,中央5台-高清,2017/9/9 17:59,2017/9/9 19:58,0.0078
11261,20170910,10498,浙江卫视-高清,2017/9/10 15:08,2017/9/10 15:26,0.2914
11261,20170910,10498,浙江卫视-高清,2017/9/10 16:19,2017/9/10 16:46,0.4364
11261,20170910,10498,浙江卫视-高清,2017/9/10 15:44,2017/9/10 16:19,0.3311
11261,20170910,10498,浙江卫视-高清,2017/9/10 15:44,2017/9/10 16:19,0.2503
11261,20170910,10498,浙江卫视-高清,2017/9/10 15:26,2017/9/10 15:45,0.3106
11261,20170911,10498,中央5台-高清,2017/9/11 21:41,2017/9/11 22:00,0.0014
11261,20170911,10498,中央5台-高清,2017/9/11 21:41,2017/9/11 22:00,0.3056
11261,20170911,10498,中央5台-高清,2017/9/11 19:42,2017/9/11 21:41,1.6922
11261,20170911,10498,中央5台-高清,2017/9/11 19:42,2017/9/11 21:41,0.2881
11261,20170916,10498,江苏卫视-高清,2017/9/16 10:48,2017/9/16 11:10,0.3717
11261,20170916,10498,浙江卫视-高清,2017/9/16 11:11,2017/9/16 11:30,0.3161
11261,20170916,10498,江苏卫视-高清,2017/9/16 9:42,2017/9/16 10:48,0.8044
11261,20170916,10498,江苏卫视-高清,2017/9/16 9:42,2017/9/16 10:48,0.2986
11261,20170916,10498,湖南卫视-高清,2017/9/16 8:54,2017/9/16 9:42,0.7897
11261,20170916,10498,浙江卫视-高清,2017/9/16 11:30,2017/9/16 12:50,0.8361
11261,20170916,10498,浙江卫视-高清,2017/9/16 11:30,2017/9/16 12:50,0.4903
11261,20170921,10498,中央1台-高清,2017/9/21 11:19,2017/9/21 11:48,0.4892
